Shop;Name;Price;Image URL;Product URL
Robostor;Макетна плата двостороння 30х70 мм;11.0;https://www.robostore.com.ua/content/images/5/310x310l85nn0/maketnaja-plata-steklotekstolit-dvuxstoronnjaja-30x70-mm-89473747653987.jpg;https://www.robostore.com.ua/ua/maketnaya-plata-dvukhstoronnyaya-30kh70-mm/
Robostor;Склотекстоліт фольгований двосторонній 100х100 мм;55.0;https://www.robostore.com.ua/content/images/8/310x310l85nn0/steklotekstolit-folgirovannyy-dvustoronniy-100x100-mm-16064644755509.png;https://www.robostore.com.ua/ua/steklotekstolyt-folhyrovannyi-dvustoronnyi-100kh100-mm/
Robostor;Склотекстоліт фольгований двосторонній 100х70 мм;35.0;https://www.robostore.com.ua/content/images/9/310x310l85nn0/steklotekstolit-folgirovannyy-dvustoronniy-100x70-mm-43211394072247.png;https://www.robostore.com.ua/ua/steklotekstolyt-folhyrovannyi-dvustoronnyi-100kh70-mm/
Robostor;Рама Mark 4 7 дюймів 295мм;600.0;https://www.robostore.com.ua/content/images/27/310x310l85nn0/rama-mark-4-7-diuimov-295mm-15894151758931.png;https://www.robostore.com.ua/ua/rama-mark-4-7-diuimov-295mm/
Shop;Name;Price;Image URL;Product URL
Modelistam;Польотний стек Diatone Mamba Stack F405 MK2 55A 6S;2870.0;https://modelistam.com.ua/images/1-diatone-mamba-f405-mk2-55a-6s-mpu6000.jpg;https://modelistam.com.ua/ua/poletnyi-stek-diatone-mamba-stack-f405-mk2-55a-p-49019/
Modelistam;Комбо стек SpeedyBee F405 V3 ESC50A 3-6S;3120.0;https://modelistam.com.ua/images/1-stek-speedybee-f405-v3-bls-50a-stack.jpg;https://modelistam.com.ua/ua/kombo-stek-speedybee-f405-esc50a-p-47714/
Modelistam;Польотний стек Diatone Mamba Stack F722APP MK4 MPU6000 F55 128K;5080.0;https://modelistam.com.ua/images/1-diatone-mamba-stack-f722app-mk4-mpu6000.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-diatone-mamba-stack-f722app-mk4-p-48446/
Modelistam;Польотний стек iFlight BLITZ ATF435 + BLITZ E55S (FC+ESC);3720.0;https://modelistam.com.ua/images/1-iflight-blitz-atf435-blitz-e55s-fc-esc.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-blitz-atf435-blitz-e55s-p-48579/
Modelistam;Польотний стек iFlight BLITZ F7 E55S 1.6W VTX (F7 V1.1 ICM42688);5500.0;https://modelistam.com.ua/images/1-iflight-blitz-f7-e55s-1-6w-vtx-f7-v1-1-icm42688.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-blitz-e55s-16w-p-49184/
Modelistam;Польотний стек iFlight BLITZ F7 E45S;7680.0;https://modelistam.com.ua/images/1-polyotnyj-stek-iflight-blitz-f7-e45.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-e45s-p-47134/
Modelistam;Польотний стек iFlight BLITZ F7 E55 (F7 V1.2 ICM42688);5500.0;https://modelistam.com.ua/images/1-iflight-blitz-f7-e55-f7-v1-2-icm42688.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-e55-icm42688-p-49183/
Modelistam;Польотний стек iFlight BLITZ Mini F7 E55 4-IN-1;5940.0;https://modelistam.com.ua/images/1-polyotnyj-stek-iflight-blitz-mini-f7-e55.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-mini-e55-p-48400/
Modelistam;Польотний стек Diatone Mamba Stack F405MINI MK4 MPU6000 Reactor 44A BLHeli32 6S;3950.0;https://modelistam.com.ua/images/1-diatone-mamba-stack-f405mini-mk4.jpg;https://modelistam.com.ua/ua/poletnyi-stek-diatone-mamba-stack-f405mini-mk4-p-48445/
Modelistam;Польотний стек Foxeer Stack F405 V2 FC Reaper 55A ESC;3600.0;https://modelistam.com.ua/images/1-foxeer-stack-f405-v2-fc-reaper-55a-esc.jpg;https://modelistam.com.ua/ua/poletnyi-stek-foxeer-stack-f405-reaper-55a-esc-p-49788/
Modelistam;Комбо стек Diatone MAMBA F405 MK2 (F40 MK2);4250.0;https://modelistam.com.ua/images/1-kombo-stek-diatone-mamba-f405-mk2-f40-mk2.jpg;https://modelistam.com.ua/ua/kombo-stek-diatone-mamba-f405-mk2-f40-mk2-p-47683/
Modelistam;Полетний стек iFlight BLITZ E80 4-IN-1 Pro (x2) + BLITZ F7 Pro V1.1;23800.0;https://modelistam.com.ua/images/1-iflight-blitz-e80-4-in-1-pro-x2-blitz-f7-pro-v1-1.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-blitz-e80-pro-p-49185/
Modelistam;Польотний стек Diatone Mamba Stack F405 MK2 V2 MPU6000 F50 BLS;4000.0;https://modelistam.com.ua/images/1-diatone-mamba-stack-f405-mk2-v2-mpu6000-f50-bls.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-diatone-mamba-stack-f405-mk2-p-48444/
Modelistam;Польотний стек Diatone Mamba Stack F722MINI MK4 MPU6000 Reactor 44A BLHeli32 6S;5370.0;https://modelistam.com.ua/images/1-diatone-mamba-stack-f722mini-mk4-mpu6000.jpg;https://modelistam.com.ua/ua/poletnyi-stek-diatone-mamba-stack-f722mini-mk4-p-48447/
Modelistam;Польотний стек Diatone Mamba Stack H743V2 MK4 F55 128K;5710.0;https://modelistam.com.ua/images/1-diatone-mamba-stack-h743v2-mk4-f55-128k.jpg;https://modelistam.com.ua/ua/poletnyi-stek-diatone-mamba-stack-h7432-mk4-f55-128k-p-48448/
Modelistam;Польотний стек iFlight BLITZ F7 E45S (FC+ESC);6580.0;https://modelistam.com.ua/images/1-stek-iflight-blitz-f7-e45s-fc-esc.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-e45s-fcesc-p-47541/
Modelistam;Польотний стек iFlight BLITZ F7 E55;6470.0;https://modelistam.com.ua/images/1-polyotnyj-stek-iflight-blitz-f7-e55.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-e55-p-47131/
Modelistam;Польотний стек iFlight BLITZ Mini F4 E55S;4565.0;https://modelistam.com.ua/images/1-polyotnyi-stek-iflight-blitz-mini-f4-e55.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-mini-e55s-p-47133/
Modelistam;Польотний стек iFlight BLITZ Mini F7 E55;7005.0;https://modelistam.com.ua/images/1-polyotnyj-stek-iflight-blitz-mini-f7-e55.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-blitz-mini-e55-p-47132/
Modelistam;Польотний стек iFlight SucceX Micro F4 15A V2.1;3235.0;https://modelistam.com.ua/images/1-iflight-succex-micro-f4-15a-v2-1.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-micro-15a-stack-p-44106/
Modelistam;Польотний стек iFlight SucceX-D F7 V2.2 Stack (F7 + 50A ESC);6405.0;https://modelistam.com.ua/images/1-succex-d-f7-v2-1-stack-f7-50a-esc-0.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-stack-f750a-p-42846/
Modelistam;Польотний стек iFlight SucceX-D F7 V2.2 TwinG w/Baro 60A Stack - (S009951, SE09934);7935.0;https://modelistam.com.ua/images/1-iflight-succex-d-f7-v2.1-twing-baro-60a.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-twing-wbaro-p-44109/
Modelistam;Польотний стек iFlight SucceX-D Mini F7 45A (20*20, 8 Pin) - (FC07526, SE09879);5760.0;https://modelistam.com.ua/images/1-iflight-succex-d-mini-f7-45a.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-mini-45a-2020-p-44107/
Modelistam;Польотний стек iFlight SucceX-D Mini F7 TwinG Stack;6970.0;https://modelistam.com.ua/images/1-iflight-succex-d-mini-f7-45a.jpg;https://modelistam.com.ua/ua/poletnyi-stek-iflight-succex-mini-twing-stack-p-47130/
Modelistam;Польотний стек iFlight SucceX-D Mini F7 TwinG Stack (20*20, M4);6840.0;https://modelistam.com.ua/images/1-flight-stack-iflight-succex-d-mini-f7-twing-s011271.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-mini-twing-stack-p-44807/
Modelistam;Польотний стек iFlight SucceX-E F4 V2.1 45A 2-6S (MPU6000);2425.0;https://modelistam.com.ua/images/1-succex-e-f4-v2-1-45a-2-6s-iflight-stack-mpu6000-4-1.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-45a-p-42844/
Modelistam;Польотний стек iFlight SucceX-E F4 V2.1 FC + 45A 4 IN 1 ESC + Force 800mW VTX;3975.0;https://modelistam.com.ua/images/1-succex-e-f4-v2-1-45a-2-6s-iflight-stack-mpu6000.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-fc45a-p-42845/
Modelistam;Польотний стек iFlight SucceX-E F405 V2.2 FC +45A Flight Stack (MPU6000);5115.0;https://modelistam.com.ua/images/1-flight-stack-iflight-succex-e-f405-45a-4in1-s011437.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-f405-45a-p-44808/
Modelistam;Польотний стек iFlight SucceX-E F7 V1.4 45A V2 2-6S Flight Stack;4705.0;https://modelistam.com.ua/images/1-iflight-succex-e-f7-v1-4-45a-v2-2-6s.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-45a-p-44111/
Modelistam;Польотний стек iFlight SucceX-E Mini F4 35A Flight Stack (20*20, M3) - (S009814, E006917);2470.0;https://modelistam.com.ua/images/1-iflight-succex-e-mini-f4-35a.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-mini-35a-flight-p-44108/
Modelistam;Польотний стек iFlight SucceX-E Mini F7 35A 2-6S Flight Stack;5475.0;https://modelistam.com.ua/images/1-iflight-succex-e-mini-f7-35a-2-6s.jpg;https://modelistam.com.ua/ua/polyotnyi-stek-iflight-succex-mini-35a-p-44110/
Modelistam;Польотний стек SpeedyBee F405 Mini 35A Stack;3180.0;https://modelistam.com.ua/images/1-poletnyy-stek-speedybee-f405-mini-35a-stack.jpg;https://modelistam.com.ua/ua/poletnyi-stek-speedybee-f405-mini-35a-stack-p-48405/
Modelistam;Фарба спрей для р / у моделей PS-31 димчастий 100мл (тонування стекол) (Tamiya, 86031);273.0;https://modelistam.com.ua/images/86031_tamiya_new_1.jpg;https://modelistam.com.ua/ua/kraska-sprei-dlya-modelei-p-7162/
Shop;Name;Price;Image URL;Product URL
DronoStore;П'яти Дюймова Рама Для FPV Дронів TransTEC Freedom V2 235mm;2925.0;https://drono.store/1085-home_default/p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-freedom-v2-235mm.jpg;https://drono.store/frames/106-p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-freedom-v2-235mm.html
DronoStore;Сумка Для Акумуляторів Torvol LiPo Safe Pouch Stealth Edition;1441.0;https://drono.store/5671-home_default/sumka-dlya-akumulyatoriv-torvol-lipo-safe-pouch-stealth-edition.jpg;https://drono.store/ekipiruvannya/619-sumka-dlya-akumulyatoriv-torvol-lipo-safe-pouch-stealth-edition.html
DronoStore;Польотний Контролер Rush Blade F722 mini 20x20 Flight Controller For analog;2713.0;https://drono.store/5711-home_default/polotnij-kontroler-rush-blade-f722-mini-20x20-flight-controller-for-analog.jpg;https://drono.store/flight-controllers/624-polotnij-kontroler-rush-blade-f722-mini-20x20-flight-controller-for-analog.html
DronoStore;Польотний Контролер Rush Blade F722 mini 20x20 Flight Controller For DJI Digital FPV System;2441.0;https://drono.store/5723-home_default/polotnij-kontroler-rush-blade-f722-mini-20x20-flight-controller-for-dji-digital-fpv-system.jpg;https://drono.store/flight-controllers/625-polotnij-kontroler-rush-blade-f722-mini-20x20-flight-controller-for-dji-digital-fpv-system.html
DronoStore;П'яти Дюймова Рама Для FPV Дронів TransTEC Laser Lite 224mm;1907.0;https://drono.store/964-home_default/p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-laser-lite-224mm.jpg;https://drono.store/frames/148-p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-laser-lite-224mm.html
DronoStore;П'яти Дюймова Рама Для FPV Дронів TransTEC Lightning Lite X;2119.0;https://drono.store/1102-home_default/p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-lightning-lite-x.jpg;https://drono.store/frames/163-p-yati-dyujmova-rama-dlya-fpv-droniv-transtec-lightning-lite-x.html
DronoStore;Польотний Контролер iFlight Beast F7 55A V2 AIO (MPU6000) 25.5x25.5 Flight Controller;4281.0;https://drono.store/6239-home_default/polotnij-kontroler-iflight-beast-f7-55a-v2-aio-mpu6000-255x255-flight-controller.jpg;https://drono.store/flight-controllers/682-polotnij-kontroler-iflight-beast-f7-55a-v2-aio-mpu6000-255x255-flight-controller.html
DronoStore;Перехідник Для Відеопередавача Rush Tiny Tank Sled Pack перехідник для відеопередавача;169.0;https://drono.store/3800-home_default/perekhidnik-dlya-videoperedavacha-rush-tiny-tank-sled-pack-perekhidnik-dlya-videoperedavacha.jpg;https://drono.store/datchiki-ta-elektronni-komponenti/428-perekhidnik-dlya-videoperedavacha-rush-tiny-tank-sled-pack-perekhidnik-dlya-videoperedavacha.html
DronoStore;Польотний Контролер Rush Blade F722 Flight Controller For analog;2713.0;https://drono.store/3838-home_default/polotnij-kontroler-rush-blade-f722-flight-controller-for-analog.jpg;https://drono.store/flight-controllers/432-polotnij-kontroler-rush-blade-f722-flight-controller-for-analog.html
DronoStore;Польотний Контролер Rush Blade F722 Flight Controller For DJI Digital FPV System;2713.0;https://drono.store/3853-home_default/polotnij-kontroler-rush-blade-f722-flight-controller-for-dji-digital-fpv-system.jpg;https://drono.store/flight-controllers/434-polotnij-kontroler-rush-blade-f722-flight-controller-for-dji-digital-fpv-system.html
DronoStore;Польотний Контролер iFlight Beast F7 45A AIO (MPU6000) 25.5x25.5 Flight Controller;3985.0;https://drono.store/4246-home_default/iflight-beast-f7-45a-aio-mpu6000-255x255-flight-controller-polotnij-kontroler.jpg;https://drono.store/flight-controllers/475-iflight-beast-f7-45a-aio-mpu6000-255x255-flight-controller-polotnij-kontroler.html
DronoStore;Польотний Контролер iFlight Beast H7 55A AIO (MPU6000) 25.5x25.5 Flight Controller;5384.0;https://drono.store/4265-home_default/polotnij-kontroler-iflight-beast-h7-55a-aio-mpu6000-255x255-flight-controller.jpg;https://drono.store/flight-controllers/477-polotnij-kontroler-iflight-beast-h7-55a-aio-mpu6000-255x255-flight-controller.html
Shop;Name;Price;Image URL;Product URL
Pyn;Комбо стек Diatone F405MK2 V2 MPU6000 F50_BLS 50A 3-6S;4950.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/3/pictures-64a4417e05f1246819699df7-DIA-JH61223_01-large-jpg-1688486270-228x228.webp;https://www.pyn.com.ua/ua/video/kvadrokopter/zapchasti-k-kvadrokopteram/kombo-stek-diatone-f405mk2-v2-mpu6000-f50_bls-50a-3-6s-uk.html
Pyn;Комбо стек SpeedyBee F405 V3 ESC50A 3-6S;3550.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/5/pictures-64382e5305f12468a0418db2-SB-F4V3-50-STACK_01-large-jpg-1681403472-228x228.webp;https://www.pyn.com.ua/ua/video/kvadrokopter/zapchasti-k-kvadrokopteram/kombo-stek-runcam-speedybee-f405-v3-esc50a-3-6s-uk.html
Pyn;Лоток стеклянных досок Magnetoplan Acrylic Tray (1346030);539.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/9/ge-cache-catalog-products-img-1346030_01-910x1155-228x228.webp;https://www.pyn.com.ua/ua/sumkichehly/magnitno-markerni-doshki-magnetoplan-ua/lotok-steklyannyh-dosok-magnetoplan-acrylic-tray-1346030-ru-uk.html
Pyn;Защитный стеклянный колпак для QTII;336.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/3/a-3760120688_w640_h640_3760120688-228x228.webp;https://www.pyn.com.ua/ua/studiya/studijnyj-svet/godox-1/zaschitnyj-steklyannyj-kolpak-dlya-qtii-uk.html
Pyn;Комбо стек Diatone F405MK2 V2 MPU6000 F55_BLS 55A 3-6S;4550.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/2/pictures-64f9e1f805f124140afd1378-DIA-JH61223-01_01-large-jpg-1694097907-228x228.webp;https://www.pyn.com.ua/ua/video/kvadrokopter/zapchasti-k-kvadrokopteram/kombo-stek-diatone-f405mk2-v2-mpu6000-f55_bls-55a-3-6s-uk.html
Pyn;Комбо стек Diatone MAMBA F405 MK2 (F40 MK2);4250.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/7/pictures-640a21d705f1244b2ce01414-DIA-JH60518_01-large-jpg-1678385615-228x228.webp;https://www.pyn.com.ua/ua/video/kvadrokopter/zapchasti-k-kvadrokopteram/kombo-stek-diatone-mamba-f405-mk2-f40-mk2-ua.html
Pyn;Набор для стекла Magnetoplan Glassboards Accessorie Set (1346050);2728.0;https://www.pyn.com.ua/image/cache/webp/catalog/2021pyn/2/ge-cache-catalog-products-img-1346050_01-910x1155-228x228.webp;https://www.pyn.com.ua/ua/sumkichehly/magnitno-markerni-doshki-magnetoplan-ua/nabor-dlya-stekla-magnetoplan-glassboards-accessorie-set-1346050-ru-uk.html
Shop;Name;Price;Image URL;Product URL
Robostor;Коннектори Gold Bullet Banana Plug (банани) 3,5 мм для бесколлекторного мотора/регулятора;55.0;https://www.robostore.com.ua/content/images/5/310x310l85nn0/konnektory-gold-bullet-banana-plug-banany-35-mm-dlja-beskollektornogo-motorareguljatora-para-25359182351901.jpg;https://www.robostore.com.ua/ua/kvadrokoptery/zapchati-dlya-kvadrokopterov-ru-ru/konnektory-gold-bullet-banana-plug-banany-35-mm-dlya-beskoll/
Robostor;Регулятор безколекторний Hobbywing FlyFun 10A V4;460.0;https://www.robostore.com.ua/content/images/5/310x310l85nn0/reguljator-beskollektorniy-hobbywing-flyfun-10a-v4-62134259909776.jpg;https://www.robostore.com.ua/ua/regulyator-beskollektorniy-hobbywing-flyfun-10a-v4/
Robostor;Роз'єми для з'єднання АКБ та регулятора;14.0;https://www.robostore.com.ua/content/images/37/310x310l85nn0/razemy-dlja-soedinenija-akb-i-reguljatora-90999706518542.jpg;https://www.robostore.com.ua/ua/razemy-dlya-soedineniya-akb-i-regulyatora/
Robostor;Регулятори швидкості FVT 20A ESC BLHeli-S OPTO 2-4S;314.0;https://www.robostore.com.ua/content/images/7/310x310l85nn0/reguljatory-skorosti-fvt-20a-esc-blheli-s-opto-2-4s-72230761359592.jpg;https://www.robostore.com.ua/ua/regulyatory-skorosti-fvt-20a-blheli-s-opto-2-4s/
Robostor;Регулятор ходу 60A 2-6S Li-po HOBBYWING SKY WALKER;3.5;https://www.robostore.com.ua/content/images/21/310x310l85nn0/reguljator-xoda-60a-2-6s-li-po-hobbywing-sky-walker-52310957637853.jpg;https://www.robostore.com.ua/ua/kontroller-khoda-60a-vk-dlya-samoleta-volantexrc-easyplug-60/
Robostor;Мотор постійного струму 6V 600 об./хв. 25 мм;400.0;https://www.robostore.com.ua/content/images/48/310x310l85nn0/motor-postojannogo-toka-6v-600-ob.min.-25-mm-13683940130606.jpg;https://www.robostore.com.ua/ua/detali-i-komplektuyushie-dlya-robototehniki/motory-i-shagovye-dvigateli/motor-postoyannogo-toka-6v-600-obmin-25-mm/
Robostor;Політний стек SoloGood F722 ESC:SG-BLS 60A;2300.0;https://www.robostore.com.ua/content/images/29/310x278l85nn0/polotnyi-stek-sologood-f722-19607880374026.png;https://www.robostore.com.ua/ua/polotnyi-stek-sologood-f722/
Robostor;Серводвигун MG995 Tower Pro 360° 12кг;250.0;https://www.robostore.com.ua/content/images/35/310x310l85nn0/servoprivod-mg995-tower-pro-360-21288074222007.jpg;https://www.robostore.com.ua/ua/detali-i-komplektuyushie-dlya-robototehniki/servoprivody/servoprivod-mg995-tower-pro-360/
Robostor;Драйвер двигунів двоканальний TB6612FNG;102.0;https://www.robostore.com.ua/content/images/44/310x310l85nn0/drayver-dvigateley-dvuxkanalnyy-tb6612fng-80700037947462.jpg;https://www.robostore.com.ua/ua/detali-i-komplektuyushie-dlya-robototehniki/drajvera-motorov-i-shagovyh-dvigatelej/drajver-dvigatelej-dvuhkanalnyj-tb6612fng/
Robostor;Змінний резистор (потенціометр) 13.5х7х20 мм 10кОм;12.0;https://www.robostore.com.ua/content/images/37/310x310l85nn0/peremennyy-rezistor-potenciometr-13.5x7x20-mm-10kom-43944622654793.jpg;https://www.robostore.com.ua/ua/detali-dlya-maketirovaniya/radiodetali/passivnye-komponenty/potenciometr-10kom-dlya-arduino/
Robostor;Мотор з пластиковим редуктором 1:48;25.0;https://www.robostore.com.ua/content/images/18/310x310l85nn0/motor-s-plastikovym-reduktorom-148-39224175580914.jpg;https://www.robostore.com.ua/ua/motor-s-plastykovym-reduktorom-148/
Robostor;Слайдерний потенціометр 10 кОм;135.0;https://www.robostore.com.ua/content/images/45/310x241l85nn0/nabor-vyvodnykh-svetodyodov-led-10mm-3v-5-tsvetov-100sht.-76903935415167.png;https://www.robostore.com.ua/ua/nabor-vyvodnykh-svetodyodov-led-10mm-3v-5-tsvetov-100sht./
Robostor;Двигун Avenger 2812 900kv;1500.0;https://www.robostore.com.ua/content/images/5/310x282l85nn0/dvyhun-avenger-2812-900kv-31956722620450.jpg;https://www.robostore.com.ua/ua/dvyhun-avenger-2812-900kv/
Robostor;Паяльний фен Yarboly 8858;1350.0;https://www.robostore.com.ua/content/images/12/310x304l85nn0/paialnyi-fen-yarboly-8858-27516434520105.png;https://www.robostore.com.ua/ua/paialnyi-fen-yarboly-8858/
Robostor;Радіомодуль NRF24L01 + 2.4 ГГц;45.0;https://www.robostore.com.ua/content/images/9/310x310l85nn0/radiomodul-nrf24l01-2.4-ggc-31225057686339.jpg;https://www.robostore.com.ua/ua/moduli-i-datchiki/besprovodnye-datchiki/radiomodul-nrf24l01-24-ggc/
Robostor;Модуль стабілізації напруги 5В на 3.3В;15.0;https://www.robostore.com.ua/content/images/35/310x310l85nn0/modul-stabilizacii-naprjazhenija-5v-na-3.3v-53337738406081.jpg;https://www.robostore.com.ua/ua/modul-stabilizatsii-napryazheniya-5v-na-3.3v/
Robostor;iFlight LC Filter Module 3A мікро LC фільтр;130.0;https://www.robostore.com.ua/content/images/5/248x310l85nn0/kontroller-poleta-sp-pro-racing-f3-11723244620154.png;https://www.robostore.com.ua/ua/iflight-lc-filter-module-3a-mykro-lc-fyltr/
Shop;Name;Price;Image URL;Product URL
DronoStore;Регулятор Швидкості Mamba F60PRO 60A BLheli_32 3-6S 4 in 1 ESC;2670.0;https://drono.store/2755-home_default/regulyator-shvidkosti-mamba-f60pro-60a-blheli32-3-6s-4-in-1-esc.jpg;https://drono.store/esc/321-regulyator-shvidkosti-mamba-f60pro-60a-blheli32-3-6s-4-in-1-esc.html
DronoStore;Регулятор Швидкості Mamba Race F75 BLheli_32 75A 3-6S 4 in 1 ESC;3349.0;https://drono.store/5410-home_default/regulyator-shvidkosti-mamba-race-f75-blheli32-75a-3-6s-4-in-1-esc.jpg;https://drono.store/esc/592-regulyator-shvidkosti-mamba-race-f75-blheli32-75a-3-6s-4-in-1-esc.html
DronoStore;Регулятор Швидкості Mamba Race F60 BLheli_32 60A 3-6S 4 in 1 ESC;2925.0;https://drono.store/5421-home_default/regulyator-shvidkosti-mamba-race-f60-blheli32-60a-3-6s-4-in-1-esc.jpg;https://drono.store/esc/593-regulyator-shvidkosti-mamba-race-f60-blheli32-60a-3-6s-4-in-1-esc.html
DronoStore;Регулятор Швидкості Mamba F60 60A BLheli_32 3-6S 4 in 1 ESC;2925.0;https://drono.store/5534-home_default/regulyator-shvidkosti-mamba-f60-60a-blheli32-3-6s-4-in-1-esc.jpg;https://drono.store/esc/603-regulyator-shvidkosti-mamba-f60-60a-blheli32-3-6s-4-in-1-esc.html
DronoStore;Регулятор Швидкості Flywoo INI 50A pro 4 in 1 Blheli_32 2-6S ESC;2755.0;https://drono.store/769-home_default/regulyator-shvidkosti-flywoo-ini-50a-pro-4-in-1-blheli32-2-6s-esc.jpg;https://drono.store/esc/134-329-regulyator-shvidkosti-flywoo-ini-50a-pro-4-in-1-blheli32-2-6s-esc.html#/52-kolir-gray
DronoStore;Регулятор Швидкості Rush Blade 50A 2-6S BLHeli_32 Sport Edition 4 in 1 ESC;2628.0;https://drono.store/3829-home_default/regulyator-shvidkosti-rush-blade-50a-2-6s-blheli32-sport-edition-4-in-1-esc.jpg;https://drono.store/esc/431-regulyator-shvidkosti-rush-blade-50a-2-6s-blheli32-sport-edition-4-in-1-esc.html
DronoStore;Регулятор Швидкості Rush Blade 60A 2-6S BLHeli_32 Super Edition MCU F350 4 in 1 ESC;3815.0;https://drono.store/3847-home_default/regulyator-shvidkosti-rush-blade-60a-2-6s-blheli32-super-edition-mcu-f350-4-in-1-esc.jpg;https://drono.store/esc/433-regulyator-shvidkosti-rush-blade-60a-2-6s-blheli32-super-edition-mcu-f350-4-in-1-esc.html
DronoStore;Регулятор Швидкості Foxeer Reaper Mini 45A 4 in 1 3-6S BLHeli_32 ESC;2543.0;https://drono.store/4772-home_default/regulyator-shvidkosti-foxeer-reaper-mini-45a-4-in-1-3-6s-blheli32-esc.jpg;https://drono.store/esc/528-regulyator-shvidkosti-foxeer-reaper-mini-45a-4-in-1-3-6s-blheli32-esc.html
DronoStore;Регулятор Швидкості Foxeer Reaper Mini 60A 4 in 1 3-8S BLHeli_32 ESC;3391.0;https://drono.store/4782-home_default/regulyator-shvidkosti-foxeer-reaper-mini-60a-4-in-1-3-8s-blheli32-esc.jpg;https://drono.store/esc/529-regulyator-shvidkosti-foxeer-reaper-mini-60a-4-in-1-3-8s-blheli32-esc.html
DronoStore;Регулятор Швидкості Mamba F40_128K Mini BL32 4 in 1 ESC;1949.0;https://drono.store/7545-home_default/regulyator-shvidkosti-mamba-f40128k-mini-bl32-4-in-1-esc.jpg;https://drono.store/esc/798-regulyator-shvidkosti-mamba-f40128k-mini-bl32-4-in-1-esc.html
DronoStore;Регулятор Швидкості iFlight SucceX-E 45A 2-6S BLHeli_S 4 in 1 ESC;1907.0;https://drono.store/2443-home_default/regulyator-shvidkosti-iflight-succex-e-45a-2-6s-blhelis-4-in-1-esc.jpg;https://drono.store/esc/289-regulyator-shvidkosti-iflight-succex-e-45a-2-6s-blhelis-4-in-1-esc.html
DronoStore;Регулятор Швидкості Flywoo Goku506S 50A 2-6S BLHeli_32 4 in 1 ESC;2119.0;https://drono.store/2613-home_default/regulyator-shvidkosti-flywoo-goku506s-50a-2-6s-blheli32-4-in-1-esc.jpg;https://drono.store/esc/294-regulyator-shvidkosti-flywoo-goku506s-50a-2-6s-blheli32-4-in-1-esc.html
DronoStore;Регулятор Швидкості Mamba F35 35A 2-6S Blheli_S 4 in 1 ESC;1653.0;https://drono.store/2667-home_default/regulyator-shvidkosti-mamba-f35-35a-2-6s-blhelis-4-in-1-esc.jpg;https://drono.store/esc/312-regulyator-shvidkosti-mamba-f35-35a-2-6s-blhelis-4-in-1-esc.html
DronoStore;Регулятор Швидкості iFlight BLITZ E55S 2-6S 55A 4 in 1 ESC;1737.0;https://drono.store/7881-home_default/regulyator-shvidkosti-iflight-blitz-e55s-2-6s-55a-4-in-1-esc.jpg;https://drono.store/esc/829-regulyator-shvidkosti-iflight-blitz-e55s-2-6s-55a-4-in-1-esc.html
DronoStore;Регулятор Швидкості iFlight BLITZ E55R 2-6S 55A 4 in 1 ESC;2522.0;https://drono.store/7905-home_default/regulyator-shvidkosti-iflight-blitz-e55r-2-6s-55a-4-in-1-esc.jpg;https://drono.store/esc/831-regulyator-shvidkosti-iflight-blitz-e55r-2-6s-55a-4-in-1-esc.html
